Response ID,Time Started,Date Submitted,Status,Contact ID,Legacy Comments,Comments,Language,Referer,Extended Referer,SessionID,User Agent,Extended User Agent,Tags,IP Address,Longitude,Latitude,Country,City,State/Region,Postal,Please select your Field Consultant ID. ,Which cohort is this Fellow a member of?,Please select the Cohort 27 Fellow ID that corresponds to the Fellow you observed.,Please select the Cohort 28 Fellow ID that corresponds to the Fellow you observed.,Please enter the school DBN as a letter and 3-digit number (e.g. X232 or K021),K:Please enter the grade level(s) of the observed lesson. Select all that apply. ,1:Please enter the grade level(s) of the observed lesson. Select all that apply. ,2:Please enter the grade level(s) of the observed lesson. Select all that apply. ,3:Please enter the grade level(s) of the observed lesson. Select all that apply. ,4:Please enter the grade level(s) of the observed lesson. Select all that apply. ,5:Please enter the grade level(s) of the observed lesson. Select all that apply. ,6:Please enter the grade level(s) of the observed lesson. Select all that apply. ,7:Please enter the grade level(s) of the observed lesson. Select all that apply. ,8:Please enter the grade level(s) of the observed lesson. Select all that apply. ,9:Please enter the grade level(s) of the observed lesson. Select all that apply. ,10:Please enter the grade level(s) of the observed lesson. Select all that apply. ,11:Please enter the grade level(s) of the observed lesson. Select all that apply. ,12:Please enter the grade level(s) of the observed lesson. Select all that apply. ,"CTT/ICT:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","Self-contained:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","SETTS:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","D75:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","N/A:If applicable, please identify the Special Education setting of the observed lesson. Select all applicable settings.","What is the Fellow’s assigned university subject area? (Please select the subject they are training in at their university, NOT the subject they are teaching during this observation.)",What was the date of this observation?,1a: :Please record your observation rating for component 1a: Demonstrating Knowledge of Content and Pedagogy.,1c::Please record your observation rating for component 1c: Setting Instructional Outcomes.,1e::Please record your observation rating for component 1e: Designing Coherent Instruction.,Comments for Domain 1,2b: :Please record your observation rating for component 2b: Establishing a Culture for Learning.,2c::Please record your observation rating for component 2c: Managing Classroom Procedures.,2d::Please record your observation rating for component 2d: Managing Student Behavior.,Comments for Domain 2,3b::Please record your observation rating for component 3b: Using Questioning and Discussion Techniques.,3c::Please record your observation rating for component 3c: Engaging Students in Learning.,3d::Please record your observation rating for component 3d: Using Assessment in Instruction.,Comments for Domain 3,4a::Please record your observation rating for component 4a: Reflecting on Teaching.,Comments for Domain 4,How effective do you believe this Fellow is compared to other teachers with similar experience (eg- first year Fellows compared to other first year teachers)?,URL Redirect
119,3/10/2017 12:44,3/10/2017 12:53,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489167864_58c2e5f89197f2.63523442,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50370,,M146,K,,,,,,,,,,,,,,,,D75,,Special Education,2/15/2017,Effective,Effective,Effective,Alison teaches an organized and structured lesson that adressesx student needs.,Effective,Effective,Effective,Alison plans and prepares to effectively teach her children.,Effective,Effective,Effective,Alison addresses her students needs and abilities.,Effective,Alison revises her teaching based on observation and student work.,Average,
120,3/10/2017 12:54,3/10/2017 13:08,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489168438_58c2e8367b9901.38688273,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50878,,M079,,,,,,,,,,,,11,,,,,D75,,Special Education,2/13/2017,Developing+,Developing,Developing+,Jason creates lessons that engage the students. They are based on the state curriculum.,Effective,Effective,Effective+,Jason has a very good rapport with the students. He has created an environment of student respect.,Developing+,Effective,Effective,"Summary questions is one technique that is used for assessments.  Work and observations are assessment tools, used by Jason.",Effective,"Jason is planned,organized, an prepared for teaching.  He addresses student needs and abilities.",Above Average,
121,3/10/2017 13:08,3/10/2017 13:20,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489169284_58c2eb84776ef6.28882454,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,51065,,M079,,,,,,,,,,,,11,12,,,,D75,,Special Education,2/14/2017,Developing+,Developing+,Effective,"Joseph creates lessons that utilize hands on materials, technology, and worksheets. Plans are well planned.",Developing+,Effective,Effective+,Joseph has good management skills. He manages procedures and behaviors effectively.,Developing+,Developing+,Developing+,Joseph has structured the lessons. He works with individual students to help revise instruction.,Effective,Joseph works to improve student performance.,Average,
122,3/10/2017 13:20,3/10/2017 13:32,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489170026_58c2ee6ac46bf0.42801798,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50669,,M079,,,,,,,,,,9,,,,,,,D75,,Special Education,2/13/2017,Developing+,Developing+,Developing+,Eric creates lessons that addresses the needs and abilities of students. Materials are individualized.,Developing+,Effective,Developing+,Eric manages his students. He works to improve individual behavior and issues.,Developing+,Effective,Developing+,Students are worked with individually as well as in groups. Reviewing of lessons and the effectiveness is used to revise instruction.,Effective,Eric revises lessons when appropriate.  He assesses student success to create improved lessons.,Average,
123,3/10/2017 13:33,3/10/2017 13:45,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489170748_58c2f13c73f5f1.79963215,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50726,,M169,,,,,,,,7,,,,,,,,,D75,,Special Education,2/13/2017,Effective,Effective,Effective,Zachary follows the curriculum. The lesson is planned and organized. Technology is used.,Effective,Developing+,Developing+,Zachary works to create systems and structure. Student behaviors are improving.,Effective,Effective,Effective,Zachary engages the students. His questions prompt thinking.  There is review and revision of lessons based on responses.,Effective,Zachary is reflective. He uses his assessments to improve teaching.,Average,
124,3/10/2017 13:45,3/10/2017 13:58,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489171551_58c2f45f42ef35.18591921,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,51158,,M079,,,,,,,,,8,9,,,,,,,D75,,Special Education,2/13/2017,Effective,Effective,Effective+,Gregory creates effective lessons. There are many individualized materials.,Effective,Effective+,Effective+,Gregory manages instruction and behaviors. There is individualization of work materials and individual instruction .,Effective,Effective+,Effective,Lesson are prepared for the whole class. There is individual materials and instruction based on assessments of work and responses.,Effective+,Gregory uses different approaches to lessons based his evaluations.  He is reflective. He works to improve his teaching.,Above Average,
125,3/10/2017 13:59,3/10/2017 14:06,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489172333_58c2f76dc5f050.31520951,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50263,,M079,,,,,,,,,,,10,11,,,,,D75,,Special Education,2/16/2017,Developing+,Developing+,Effective,"Anthony plans lesson, using technology and worksheets.",Effective,Effective,Effective,Anthony has set routines. He has a good rapport with students. He manages behaviors successfully.,Developing+,Developing+,Developing+,Lessons are taught to the whole class. Work assignments are somewhat individualized.,Effective,Anthony incorporates new ideas and suggestions.,Average,
126,3/10/2017 14:07,3/10/2017 14:18,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489172819_58c2f95315ecf6.23585273,"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 ","Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",,74.66.95.62,-73.95120239,40.7804985,United States,New York,NY,10128,1726,Cohort 27,50648,,M079,,,,,,,,7,8,9,10,11,12,,,,D75,,Special Education,2/16/2017,Effective,Effective,Effective,Yanique creates engaging lessons. She uses many different materials to enhance teaching.,Effective,Developing+,Developing+,Yanique works to create engaging lessons. She works to improve behaviors and routines in some classes.,Effective,Effective,Effective,Yanique assigns homework. She uses student response and work to revise lessons.,Effective,Yanique is working on routines and behaviors.  These are the areas she feels need focused on.,Average,
127,3/10/2017 14:29,3/10/2017 14:39,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489174178_58c2fea2d4b741.27954000,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,66.108.153.219,-73.99749756,40.73080063,United States,New York,NY,10011,1205,Cohort 28,,51223,M520,,,,,,,,,,,,11,,CTT/ICT,,,,,Special Education,03/06/0017,Developing+,Developing+,Developing+,The instruction has been planned primarily by the general education co-teacher of this ICT class.  The Fellow is including IEP recommendations for special needs students,Effective,Developing+,Developing+,This Fellow has been developing a good rapport with students in this ICT class.,Developing+,Developing+,Developing+,,Developing+,This Fellow has made a conscientious start as a first year teacher and is reflective of his work.,Below Average,
128,3/11/2017 15:48,3/11/2017 15:59,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489265251_58c462633d75d4.54581384,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,66.108.153.219,-73.99749756,40.73080063,United States,New York,NY,10011,1205,Cohort 28,,51208,M138,,,,,,,,,,9,,,,,Self-contained,,D75,,Special Education,03/08/0017,Developing+,Developing+,Developing+,,Effective,Developing+,Developing+,This Fellpw is off to a good start has been developing a good rapport with the class.,Developing+,Developing+,Developing,,Developing+,This Fellow has a thoughtful and conscientious approach to growth as a beginning teacher.,Above Average,
129,3/11/2017 16:04,3/11/2017 16:12,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489266248_58c466484b0c44.64121863,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0,,66.108.153.219,-73.99749756,40.73080063,United States,New York,NY,10011,1205,Cohort 27,50117,,M226,,,,,,,6,7,8,,,,,,Self-contained,,D75,,Special Education,03/10/0017,Developing+,Developing+,Developing+,,Effective,Effective,Effective,This was a well managed classroom with positive routines,Developing+,Developing+,Developing+,It will be important to continue refining assessment techniques at varied levels,Developing+,This Fellow continues to have a conscientious approach to her development as a first year teacher,Average,
131,3/11/2017 17:16,3/11/2017 17:37,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489270571_58c4772bf26811.11217432,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 28,,51206,K768@K293,,,,,,,,,,9,10,11,12,,Self-contained,,,,Special Education,1/31/2017,Effective,Effective,Effective,The Fellow has knowledge of important concepts in the discipline.  He sets reasonable outcomes with some of the students.  Activities are designed to engage the students,Effective,Effective,Effective,behaviors are monitored.  Recently he has taken a TCIS workshop which has given him additional tools to work with the students.,Developing+,Effective,Effective,The Fellow has taken FAST/ using assessment in instruction.  Students are intellectually disabled.  The lesson gave students an appropriate amount of time to be intellectually engaged,Effective,The Fellow makes an accurate assessment of his instructional skill.  He is adjusting to sharing the classroom with the paraprofessionals.,Average,
132,3/11/2017 17:38,3/11/2017 17:55,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489271869_58c47c3de374b9.82932377,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 27,51182,,K768@K293,,,,,,,,,,9,10,11,12,,Self-contained,,,,Special Education,1/31/2017,Effective+,Effective+,Effective+,The Fellow has knowledge of important concepts in the discipline.  Learning experiences are aligned to outcomes which varies with each student.  A wide range of pedagogical approaches ensured understandings by all students.  Instructional outcomes are clear and understood.  Learning experiences reinforce the concepts,Effective+,Effective+,Effective+,The culture for learning is valued with high expectations.  Students have responsibility for their behaviors.  The school follows an effective behavior management system.,Effective,Effective+,Effective,The pacing of the lesson accommodated all students learning styles.  Using open-ended questioning will help students form opinion and make decisions.  Formal assessments were used at the end of the lesson.,Effective+,The Fellow analyzed lesson's structure and effectiveness,Above Average,
133,3/11/2017 17:55,3/11/2017 18:07,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489272952_58c480789dc254.10638244,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 27,50024,,K768@K293,,,,,,,,,,9,10,11,12,,Self-contained,,,,Special Education,1/31/2017,Effective+,Effective+,Effective+,The Fellow showed clear knowledge of the important concepts in the discipline/ Social Studies-Literacy.  The instructional outcomes were realized on all learning levels.  Knowledge of the students determined the design of instruction.,Effective+,Effective+,Effective+,The culture for learning reflects a cognitive environment where the fellow and the paraprofessionals value high expectations for the students. No instructional time is loss since students adhered to all routines and procedures.  Students' behaviors are appropriate,Effective,Effective,Effective,Critical thinking questioning were part of the lesson.  All students were engaged in the lesson.  They were familiar with routines after completion of the tasks.,Effective+,The Fellow is focusing on building greater independence in her students actions in class.  They are reluctant to work with their peers and need greater self-confidence,Above Average,
136,3/11/2017 18:21,3/11/2017 18:32,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489274501_58c486852e1c60.74401744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 28,,51225,K768@K293,,,,,,,,,,9,10,11,12,,Self-contained,,,,Special Education,1/31/2017,Effective,Effective,Effective,The Fellow has knowledge of important concepts in the discipline/ Arts program.  Effective pedagogical approaches has produced success in the program.  Learning experiences are aligned to the instructional outcomes,Effective+,Effective+,Effective+,The classroom environment is a cognitively active place where learning is valued by all.  The Fellow encourages interactions within the class to support communication and learning.,Effective,Effective+,Effective,Questions were posed to promote student thinking and understanding.  Discussions with students encouraged greater communication between students.  Students were engaged in all activities.  The performance served as the final assessment.  Informal assessments occured during rehearsals.,Effective,The Fellow makes an accurate assessment of his instructional skill.  She conducted a school-wide performance.  .,Average,
137,3/11/2017 18:33,3/11/2017 18:44,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489275185_58c489319e66d1.94701976,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 27,50848,,K97@K396,,,,3,4,5,,,,,,,,,Self-contained,,D75,,Special Education - D75,1/25/2017,Effective+,Effective+,Effective+,The Fellow demonstrates knowledge of the content.  He uses a wide-range of pedagogical approaches.  The prescribed unit plan approached the goals of the lesson.,Effective+,Effective+,Effective+,The Fellow sets high standards for his students.  They have shown progress.  All procedures are managed by the Fellow and paraprofessionals.   Most students' behaviors are appropriate.  The Fellow's response to misbehaviors is effective,Effective,Effective+,Effective,Questioning is designed to create student thinking and responses.  The learning tasks are designed to challenge students.  Students are not aware of the assessment process but experience assessments throughout the instructional process,Effective,The Fellow makes an accurate assessment of his instructional skill.,Above Average,
138,3/11/2017 18:44,3/11/2017 18:56,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489275881_58c48be90e7e35.71165906,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 27,50174,,X721,,,,,,,,,,9,10,11,,,Self-contained,,,,Special Education,1/19/2017,Effective+,Effective+,Effective+,The Fellow's plan and practice showed an accurate understanding of the prerequisite concepts.  He used a wide range of pedagogical approaches  Instructional outcomes are clear.  Instructional outcomes were aligned to instructional outcomes and are suitable for all students.,Effective+,Effective+,Effective+,Students followed all routines and procedures.  Students' behavior is monitored with consistancy and respect,Effective+,Effective+,Effective,Most students were engaged in discussion / verbally and nonverbally.  The Fellow uses a wide range of strategies.  Many hands-on projects complimented the lesson.  Students were aware of the assessment process.,Effective+,The Fellow analyzed lesson's structure and effectiveness,Above Average,
140,3/11/2017 19:07,3/11/2017 19:18,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489277249_58c49141363229.47066962,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 27,50111,,X75@X168,K,1,2,,,,,,,,,,,,Self-contained,,,,Special Education,1/17/2017,Effective+,Effective+,Effective+,The Fellow has knowledge of important concepts in the discipline.  Outcomes reflect the learning styles and levels of each student.,Effective+,Effective+,Effective+,The classroom is a cognitively busy place.  All adults motivated the students.  Students are aware of routines and procedures.,Effective,Effective+,Effective,Formal and indirect assessment monitors students' progress.  Students have progressed.  Questioning stems and an analysis of present formats will increase critical thinking.  Learning activities challenge student thinking.  The pacing of instruction is appropriate for all students.,Effective+,"The Fellow is responsive to suggestions and improvement in the instruction.  She has an excellent rapport with staff, administrators, parents, students and paraprofessionals.",Above Average,
141,3/12/2017 8:34,3/12/2017 8:41,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489322008_58c54018e93188.16456736,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",,69.201.164.197,-73.99240112,40.75529861,United States,New York,NY,10018,250,Cohort 27,50822,,X17,,,,,,,,7,8,,,,,,,,D75,,Special Education - D75,3/8/2017,Effective,Effective,Effective,Christine makes the standards accessible to all of her students,Effective,Effective,Effective,She has done an excellent job of implementing a behavior management system,Effective,Effective,Effective,She uses  rigorous questioning strategies,Effective,,Above Average,
142,3/12/2017 9:03,3/12/2017 9:07,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489323830_58c54736de9ea2.96101765,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",,69.201.164.197,-73.99240112,40.75529861,United States,New York,NY,10018,250,Cohort 27,50345,,X17,,,,,,,,7,8,,,,,,,,D75,,Special Education - D75,3/8/2017,Developing+,Developing+,Developing+,Seneca differentiates her lessons for all of her students,Developing+,Developing+,Developing+,She has implement several classroom management system,Developing+,Developing+,Developing+,Seneca uses different ways to asses students,Developing+,,Average,
143,3/12/2017 10:14,3/12/2017 10:17,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489328065_58c557c1771bc0.06821950,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",,69.201.164.197,-73.99240112,40.75529861,United States,New York,NY,10018,250,Cohort 27,50382,,X17,,,,,,,6,7,8,,,,,,,,D75,,Special Education - D75,3/8/2017,Developing+,Developing+,Developing+,Cynthia is working on differentiating her instruction.,Developing+,Developing+,Developing+,Classroom management is improving,Developing+,Developing+,Developing+,Cynthia uses engaging content to help her students become interested in tasks,Developing+,,Above Average,
144,3/12/2017 10:52,3/12/2017 10:55,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489330354_58c560b26e90c3.95303876,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4",,69.201.164.197,-73.99240112,40.75529861,United States,New York,NY,10018,250,Cohort 28,,51227,X17,,,,,,,,,8,,,,,,,,D75,,Special Education - D75,3/8/2017,Developing,Developing,Developing,"Sukie has just begun a Math Cluster position.  She knows the content, she is working on delivering it to all of her students.",Developing,Developing,Developing,She is working with Paraprofessionals to manage the behavior.,Developing,Developing,Developing,Because students like her they are trying to engage in the lessons.,Developing,,Top 10%,
146,3/12/2017 18:55,3/12/2017 19:09,Complete,,,,English,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,https://www.surveygizmo.com/s3/3337779/FDI-2016-17-Pace-R3,1489359301_58c5d1c51a9888.92291525,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",,67.80.166.35,-73.9056015,40.87670135,United States,Bronx,NY,10463,935,Cohort 28,,51221,X75@X168,,,,,,,,,,9,10,11,12,,Self-contained,,,,Special Education,2/7/2017,Developing,Developing,Developing,Fellow has recently joined this school.  Curriculum is new to the Fellow.  She has attempted to target important concepts in the curriculum.  The Fellow has high expectations for the students,Effective,Effective,Effective,This class has been taught by the paraprofessionals since September.  They now share this responsibility with the Fellow.  Routines and procedures are followed by the students.  Student behaviors are generally appropriate.  Students know their behaviors are monitored.,Developing+,Effective,Developing+,Greater use of open-ended questions are need to promote students' understandings.  Some students are engaged in the lesson.  The tasks and activities are aligned with the instructional outcomes.  Accurate feedback is given to the students.,Effective,General suggestions were made as to how to improve the lesson,Average,
